species,longitude,latitude,Combined,Point_X,Point_Y,Month,Same?,
Ixodes pacificus,-116.876,33.925,-116.876+33.925,288833.0314,-449727.2879,May,0,
Ixodes pacificus,-116.8779,33.3429,-116.8779+33.3429,290782.3994,-514238.4145,May,0,
Ixodes pacificus,-116.914964,34.08715,-116.914964+34.08715,284646.702,-431868.5938,May,0,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,May,0,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,May,1,
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537,May,1,
Ixodes pacificus,-117.66,34.236,-117.66+34.236,215513.4625,-417326.7479,May,0,
Ixodes pacificus,-117.66,34.236,-117.66+34.236,215513.4625,-417326.7479,May,1,
Ixodes pacificus,-118.78722,36.51555,-118.78722+36.51555,108467.3008,-166133.644,May,0,
Ixodes pacificus,-118.78722,36.51555,-118.78722+36.51555,108467.3008,-166133.644,May,1,
Ixodes pacificus,-119.58923,37.34915,-119.58923+37.34915,36338.19511,-74093.29528,May,0,
Ixodes pacificus,-119.58923,37.34915,-119.58923+37.34915,36338.19511,-74093.29528,May,1,
Ixodes pacificus,-119.59416,37.35888,-119.59416+37.35888,35897.4558,-73013.57434,May,0,
Ixodes pacificus,-119.59416,37.35888,-119.59416+37.35888,35897.4558,-73013.57434,May,1,
Ixodes pacificus,-119.61583,37.38583,-119.61583+37.38583,33968.62763,-70025.75247,May,0,
Ixodes pacificus,-119.6511,37.5418,-119.6511+37.5418,30786.3376,-52699.67828,May,0,
Ixodes pacificus,-119.6736,37.5448,-119.6736+37.5448,28799.90907,-52373.25562,May,0,
Ixodes pacificus,-119.6736,37.5448,-119.6736+37.5448,28799.90907,-52373.25562,May,1,
Ixodes pacificus,-119.7139,37.7235,-119.7139+37.7235,25184.2414,-32519.4895,May,0,
Ixodes pacificus,-119.7269,37.6429,-119.7269+37.6429,24065.76788,-41482.82898,May,0,
Ixodes pacificus,-119.7269,37.6429,-119.7269+37.6429,24065.76788,-41482.82898,May,1,
Ixodes pacificus,-119.9611,37.5001,-119.9611+37.5001,3435.383613,-57391.1915,May,0,
Ixodes pacificus,-119.9611,37.5001,-119.9611+37.5001,3435.383613,-57391.1915,May,1,
Ixodes pacificus,-120.21638,38.07138,-120.21638+38.07138,-18956.83619,6136.830443,May,0,
Ixodes pacificus,-120.21638,38.07138,-120.21638+38.07138,-18956.83619,6136.830443,May,1,
Ixodes pacificus,-120.237,34.488,-120.237+34.488,-21758.6725,-391996.1137,May,0,
Ixodes pacificus,-120.277443,38.261202,-120.277443+38.261202,-24245.05969,27252.3139,May,0,
Ixodes pacificus,-120.27861,38.06777,-120.27861+38.06777,-24410.23422,5749.75459,May,0,
Ixodes pacificus,-120.32888,38.00861,-120.32888+38.00861,-28837.60799,-812.7026069,May,0,
Ixodes pacificus,-120.399,38.0332,-120.399+38.0332,-34974.73347,1944.461313,May,0,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,0,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,1,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,1,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,1,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,1,
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842,May,1,
Ixodes pacificus,-120.4746,38.053,-120.4746+38.053,-41590.66961,4176.060703,May,0,
Ixodes pacificus,-120.4746,38.053,-120.4746+38.053,-41590.66961,4176.060703,May,1,
Ixodes pacificus,-120.4746,38.053,-120.4746+38.053,-41590.66961,4176.060703,May,1,
Ixodes pacificus,-120.47527,38.76472,-120.47527+38.76472,-41252.78722,83291.0558,May,0,
Ixodes pacificus,-120.48361,38.77444,-120.48361+38.77444,-41971.19035,84375.11003,May,0,
Ixodes pacificus,-120.48361,38.77444,-120.48361+38.77444,-41971.19035,84375.11003,May,1,
Ixodes pacificus,-120.48361,38.77444,-120.48361+38.77444,-41971.19035,84375.11003,May,1,
Ixodes pacificus,-120.500728,38.445769,-120.500728+38.445769,-43649.79283,47849.11513,May,0,
Ixodes pacificus,-120.5515,38.0326,-120.5515+38.0326,-48342.95868,1944.771944,May,0,
Ixodes pacificus,-120.5515,38.0326,-120.5515+38.0326,-48342.95868,1944.771944,May,1,
Ixodes pacificus,-120.552,38.0342,-120.552+38.0342,-48385.75225,2122.890387,May,0,
Ixodes pacificus,-120.5532,38.7019,-120.5532+38.7019,-48057.86088,76345.16099,May,0,
Ixodes pacificus,-120.642289,38.425102,-120.642289+38.425102,-56005.75603,45626.18179,May,0,
Ixodes pacificus,-120.642289,38.425102,-120.642289+38.425102,-56005.75603,45626.18179,May,1,
Ixodes pacificus,-120.642289,38.425102,-120.642289+38.425102,-56005.75603,45626.18179,May,1,
Ixodes pacificus,-120.7437,35.3288,-120.7437+35.3288,-67547.77256,-298411.9645,May,0,
Ixodes pacificus,-120.7437,35.3288,-120.7437+35.3288,-67547.77256,-298411.9645,May,1,
Ixodes pacificus,-120.77111,38.94972,-120.77111+38.94972,-66764.29655,104021.937,May,0,
Ixodes pacificus,-120.7903,38.9242,-120.7903+38.9242,-68449.44013,101199.2384,May,0,
Ixodes pacificus,-120.85245,39.32278,-120.85245+39.32278,-73434.0343,145542.0608,May,0,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,May,0,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,May,1,
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817,May,1,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,May,0,
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206,May,1,
Ixodes pacificus,-121.01816,39.27011,-121.01816+39.27011,-87771.6415,139829.9255,May,0,
Ixodes pacificus,-121.022,38.2696,-121.022+38.2696,-89301.41926,28631.72092,May,0,
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874,May,0,
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874,May,1,
Ixodes pacificus,-121.04364,38.77137,-121.04364+38.77137,-90578.2859,84425.36803,May,0,
Ixodes pacificus,-121.04364,38.77137,-121.04364+38.77137,-90578.2859,84425.36803,May,1,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,May,0,
Ixodes pacificus,-121.09514,39.2923,-121.09514+39.2923,-94379.1056,142369.7487,May,0,
Ixodes pacificus,-121.09514,39.2923,-121.09514+39.2923,-94379.1056,142369.7487,May,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,May,0,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,May,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,May,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,May,1,
Ixodes pacificus,-121.1897,38.6481,-121.1897+38.6481,-103426.4085,70873.70073,May,0,
Ixodes pacificus,-121.2109,38.6532,-121.2109+38.6532,-105262.1081,71463.88591,May,0,
Ixodes pacificus,-121.2109,38.6532,-121.2109+38.6532,-105262.1081,71463.88591,May,1,
Ixodes pacificus,-121.2109,38.6532,-121.2109+38.6532,-105262.1081,71463.88591,May,1,
Ixodes pacificus,-121.2109,38.6532,-121.2109+38.6532,-105262.1081,71463.88591,May,1,
Ixodes pacificus,-121.39258,37.773,-121.39258+37.773,-122491.5886,-26155.12101,May,0,
Ixodes pacificus,-121.44998,39.5212,-121.44998+39.5212,-124568.4621,168213.9143,May,0,
Ixodes pacificus,-121.44998,39.5212,-121.44998+39.5212,-124568.4621,168213.9143,May,1,
Ixodes pacificus,-121.44998,39.5212,-121.44998+39.5212,-124568.4621,168213.9143,May,1,
Ixodes pacificus,-121.44998,39.5212,-121.44998+39.5212,-124568.4621,168213.9143,May,1,
Ixodes pacificus,-121.4812,38.77159,-121.4812+38.77159,-128551.8975,84955.48856,May,0,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,May,0,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,May,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,May,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,May,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,0,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,May,1,
Ixodes pacificus,-121.814,36.967,-121.814+36.967,-161270.2757,-115108.1672,May,0,
Ixodes pacificus,-121.816,37.078,-121.816+37.078,-161211.7466,-102768.87,May,0,
Ixodes pacificus,-122.042,36.99692,-122.042+36.99692,-181465.7483,-111371.0274,May,0,
Ixodes pacificus,-122.0523,36.97713,-122.0523+36.97713,-182428.5514,-113550.4763,May,0,
Ixodes pacificus,-122.0523,36.97713,-122.0523+36.97713,-182428.5514,-113550.4763,May,1,
Ixodes pacificus,-122.078889,37.0175,-122.078889+37.0175,-184693.2952,-109012.7808,May,0,
Ixodes pacificus,-122.078889,37.0175,-122.078889+37.0175,-184693.2952,-109012.7808,May,1,
Ixodes pacificus,-122.078889,37.0175,-122.078889+37.0175,-184693.2952,-109012.7808,May,1,
Ixodes pacificus,-122.078889,37.0175,-122.078889+37.0175,-184693.2952,-109012.7808,May,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,0,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,1,
Ixodes pacificus,-122.07889,37.0175,-122.07889+37.0175,-184693.384,-109012.7788,May,1,
Ixodes pacificus,-122.13556,41.84096,-122.13556+41.84096,-177658.672,426796.6931,May,0,
Ixodes pacificus,-122.148142,37.304645,-122.148142+37.304645,-190121.7574,-76965.31455,May,0,
Ixodes pacificus,-122.1488,38.4929,-122.1488+38.4929,-187186.4253,55094.31779,May,0,
Ixodes pacificus,-122.151275,37.277758,-122.151275+37.277758,-190466.8102,-79947.0466,May,0,
Ixodes pacificus,-122.151275,37.277758,-122.151275+37.277758,-190466.8102,-79947.0466,May,1,
Ixodes pacificus,-122.1714,37.0416,-122.1714+37.0416,-192849.4821,-106150.4256,May,0,
Ixodes pacificus,-122.1785,37.36231,-122.1785+37.36231,-192660.8665,-70495.54712,May,0,
Ixodes pacificus,-122.178762,37.330788,-122.178762+37.330788,-192764.5513,-73998.14283,May,0,
Ixodes pacificus,-122.19632,37.84334,-122.19632+37.84334,-192997.8955,-16999.67954,May,0,
Ixodes pacificus,-122.20991,37.85227,-122.20991+37.85227,-194168.7477,-15979.47842,May,0,
Ixodes pacificus,-122.20991,37.85227,-122.20991+37.85227,-194168.7477,-15979.47842,May,1,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,May,0,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,May,1,
Ixodes pacificus,-122.224478,37.373201,-122.224478+37.373201,-196697.9234,-69190.791,May,0,
Ixodes pacificus,-122.224478,37.373201,-122.224478+37.373201,-196697.9234,-69190.791,May,1,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,May,0,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,May,1,
Ixodes pacificus,-122.22808,37.88429,-122.22808+37.88429,-195681.2854,-12383.53115,May,1,
Ixodes pacificus,-122.23028,37.89224,-122.23028+37.89224,-195853.678,-11495.45569,May,0,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,0,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,May,1,
Ixodes pacificus,-122.24496,37.90006,-122.24496+37.90006,-197121.9976,-10595.94855,May,0,
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121,May,0,
Ixodes pacificus,-122.2474,37.8934,-122.2474+37.8934,-197353.755,-11331.03627,May,0,
Ixodes pacificus,-122.2474,37.8934,-122.2474+37.8934,-197353.755,-11331.03627,May,1,
Ixodes pacificus,-122.249,40.9376,-122.249+40.9376,-189471.3283,326821.8261,May,0,
Ixodes pacificus,-122.2522,37.9127,-122.2522+37.9127,-197724.2242,-9176.117888,May,0,
Ixodes pacificus,-122.25375,37.89896,-122.25375+37.89896,-197896.5823,-10699.88596,May,0,
Ixodes pacificus,-122.255538,37.391334,-122.255538+37.391334,-199395.9334,-67110.75705,May,0,
Ixodes pacificus,-122.2559,37.9005,-122.2559+37.9005,-198081.2612,-10524.24746,May,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,May,0,
Ixodes pacificus,-122.25659,37.90103,-122.25659+37.90103,-198140.4339,-10463.90386,May,1,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,May,0,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,May,1,
Ixodes pacificus,-122.26359,37.91212,-122.26359+37.91212,-198725.5258,-9216.7622,May,0,
Ixodes pacificus,-122.2643,37.9084,-122.2643+37.9084,-198797.7224,-9628.696687,May,0,
Ixodes pacificus,-122.2643,37.9084,-122.2643+37.9084,-198797.7224,-9628.696687,May,1,
Ixodes pacificus,-122.267581,40.472189,-122.267581+40.472189,-192272.1671,275202.3005,May,0,
Ixodes pacificus,-122.28417,37.466944,-122.28417+37.466944,-201724.132,-58647.52339,May,0,
Ixodes pacificus,-122.291994,37.44115,-122.291994+37.44115,-202484.2815,-61497.37121,May,0,
Ixodes pacificus,-122.293371,40.430836,-122.293371+40.430836,-194569.607,270664.042,May,0,
Ixodes pacificus,-122.304,38.009,-122.304+38.009,-202010.838,1635.354363,May,0,
Ixodes pacificus,-122.304,38.009,-122.304+38.009,-202010.838,1635.354363,May,1,
Ixodes pacificus,-122.3127,39.908,-122.3127+39.908,-197625.6209,212648.074,May,0,
Ixodes pacificus,-122.497,38.0058,-122.497+38.0058,-218938.4538,1708.196087,May,0,
Ixodes pacificus,-122.497,38.0058,-122.497+38.0058,-218938.4538,1708.196087,May,1,
Ixodes pacificus,-122.497,38.0058,-122.497+38.0058,-218938.4538,1708.196087,May,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,0,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,1,
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591,May,1,
Ixodes pacificus,-122.52777,37.82166,-122.52777+37.82166,-222181.4736,-18683.29793,May,0,
Ixodes pacificus,-122.532792,37.855711,-122.532792+37.855711,-222521.6733,-14887.52395,May,0,
Ixodes pacificus,-122.532792,37.855711,-122.532792+37.855711,-222521.6733,-14887.52395,May,1,
Ixodes pacificus,-122.532792,37.855711,-122.532792+37.855711,-222521.6733,-14887.52395,May,1,
Ixodes pacificus,-122.538607,37.864859,-122.538607+37.864859,-223005.2113,-13857.26964,May,0,
Ixodes pacificus,-122.538607,37.864859,-122.538607+37.864859,-223005.2113,-13857.26964,May,1,
Ixodes pacificus,-122.538607,37.864859,-122.538607+37.864859,-223005.2113,-13857.26964,May,1,
Ixodes pacificus,-122.54083,37.83305,-122.54083+37.83305,-223295.2009,-17386.87688,May,0,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,May,0,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,May,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,May,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,May,1,
Ixodes pacificus,-122.54274,38.5646,-122.54274+38.5646,-221282.2406,63910.65446,May,0,
Ixodes pacificus,-122.5477,38.3432,-122.5477+38.3432,-222375.0526,39320.06795,May,0,
Ixodes pacificus,-122.5477,38.3432,-122.5477+38.3432,-222375.0526,39320.06795,May,1,
Ixodes pacificus,-122.5477,38.3432,-122.5477+38.3432,-222375.0526,39320.06795,May,1,
Ixodes pacificus,-122.6591,41.8319,-122.6591+41.8319,-221230.4656,426893.7758,May,0,
Ixodes pacificus,-122.708156,38.958886,-122.708156+38.958886,-234422.1672,108117.503,May,0,
Ixodes pacificus,-122.80578,40.74586,-122.80578+40.74586,-236996.0884,306796.62,May,0,
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618,May,0,
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618,May,1,
Ixodes pacificus,-122.88416,38.38277,-122.88416+38.38277,-251600.6651,44558.0176,May,0,
Ixodes pacificus,-122.88416,38.38277,-122.88416+38.38277,-251600.6651,44558.0176,May,1,
Ixodes pacificus,-122.88416,38.38277,-122.88416+38.38277,-251600.6651,44558.0176,May,1,
Ixodes pacificus,-122.88416,38.38277,-122.88416+38.38277,-251600.6651,44558.0176,May,1,
Ixodes pacificus,-122.949414,39.252777,-122.949414+39.252777,-254283.5128,141387.9497,May,0,
Ixodes pacificus,-122.949414,39.252777,-122.949414+39.252777,-254283.5128,141387.9497,May,1,
Ixodes pacificus,-123.13072,40.77596,-123.13072+40.77596,-264323.1712,310995.7282,May,0,
Ixodes pacificus,-123.174,41.848,-123.174+41.848,-263994.6131,429995.7528,May,0,
Ixodes pacificus,-123.7896,40.0663,-123.7896+40.0663,-323074.0665,234280.4907,May,0,
Ixodes pacificus,-123.7896,40.0663,-123.7896+40.0663,-323074.0665,234280.4907,May,1,
Ixodes pacificus,-124.0359,40.3358,-124.0359+40.3358,-342785.7535,265053.5477,May,0,
Ixodes pacificus,-120.237,34.488,-85.749,-21758.6725,-391996.1137,Nov,0,
Ixodes pacificus,-120.237,34.488,-85.749,-21758.6725,-391996.1137,Nov,1,
Ixodes pacificus,-121.081,35.564,-85.517,-97885.14724,-271995.4424,Nov,0,
Ixodes pacificus,-121.081,35.564,-85.517,-97885.14724,-271995.4424,Nov,1,
Ixodes pacificus,-120.7437,35.3288,-85.4149,-67547.77256,-298411.9645,Nov,0,
Ixodes pacificus,-119.789,34.5469,-85.2421,19359.27231,-385464.9244,Nov,0,
Ixodes pacificus,-121.46777,36.26833,-85.19944,-131693.9561,-193281.4933,Nov,0,
Ixodes pacificus,-121.46777,36.26833,-85.19944,-131693.9561,-193281.4933,Nov,1,
Ixodes pacificus,-122.0699,37.0422,-85.0277,-183834.8774,-106285.3851,Nov,0,
Ixodes pacificus,-122.0419,37.0279,-85.014,-181382.7046,-107928.4575,Nov,0,
Ixodes pacificus,-119.235,34.264,-84.971,70438.42078,-416595.6176,Nov,0,
Ixodes pacificus,-119.235,34.264,-84.971,70438.42078,-416595.6176,Nov,1,
Ixodes pacificus,-119.22666,34.29361,-84.93305,71179.50981,-413304.1041,Nov,0,
Ixodes pacificus,-122.247,37.361,-84.886,-198721.1977,-70499.74121,Nov,0,
Ixodes pacificus,-121.503,36.761,-84.742,-133986.7309,-138485.7696,Nov,0,
Ixodes pacificus,-122.497,38.009,-84.488,-218929.0858,2063.80591,Nov,0,
Ixodes pacificus,-122.497,38.009,-84.488,-218929.0858,2063.80591,Nov,1,
Ixodes pacificus,-123.0086,38.5412,-84.4674,-261893.9401,62497.73711,Nov,0,
Ixodes pacificus,-122.2476,37.906368,-84.341232,-197337.142,-9889.412509,Nov,0,
Ixodes pacificus,-117.8196,33.5645,-84.2551,202529.744,-492133.1455,Nov,0,
Ixodes pacificus,-117.817174,33.562948,-84.254226,202759.0068,-492299.9785,Nov,0,
Ixodes pacificus,-117.817174,33.562948,-84.254226,202759.0068,-492299.9785,Nov,1,
Ixodes pacificus,-117.817174,33.562948,-84.254226,202759.0068,-492299.9785,Nov,1,
Ixodes pacificus,-117.81609,33.56359,-84.2525,202858.0399,-492226.5027,Nov,0,
Ixodes pacificus,-117.81609,33.56359,-84.2525,202858.0399,-492226.5027,Nov,1,
Ixodes pacificus,-121.999,37.756,-84.243,-175866.0313,-27090.46798,Nov,0,
Ixodes pacificus,-122.653,38.448,-84.205,-231237.8693,51217.39576,Nov,0,
Ixodes pacificus,-122.97444,38.90444,-84.07,-257654.8322,102759.7165,Nov,0,
Ixodes pacificus,-122.97444,38.90444,-84.07,-257654.8322,102759.7165,Nov,1,
Ixodes pacificus,-122.25296,38.27978,-83.97318,-196821.3246,31620.72093,Nov,0,
Ixodes pacificus,-122.25296,38.27978,-83.97318,-196821.3246,31620.72093,Nov,1,
Ixodes pacificus,-122.5081,38.53918,-83.96892,-218343.1256,61005.68227,Nov,0,
Ixodes pacificus,-122.5085,38.5433,-83.9652,-218365.8238,61464.41935,Nov,0,
Ixodes pacificus,-123.365,39.412,-83.953,-289471.3833,160264.3481,Nov,0,
Ixodes pacificus,-122.5997,38.6527,-83.947,-225969.4928,73834.39048,Nov,0,
Ixodes pacificus,-122.4426,38.5618,-83.8808,-212577.4868,63370.38799,Nov,0,
Ixodes pacificus,-122.4426,38.5618,-83.8808,-212577.4868,63370.38799,Nov,1,
Ixodes pacificus,-122.69791,38.83036,-83.86755,-233941.9522,93812.48662,Nov,0,
Ixodes pacificus,-122.81353,39.01781,-83.79572,-243346.5971,114929.3618,Nov,0,
Ixodes pacificus,-122.741,38.9612,-83.7798,-237256.9862,108456.2905,Nov,0,
Ixodes pacificus,-117.2744,33.5305,-83.7439,253266.9721,-494590.7283,Nov,0,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,0,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,1,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,1,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,1,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,1,
Ixodes pacificus,-117.27688,33.53405,-83.74283,253025.2887,-494203.9537,Nov,1,
Ixodes pacificus,-122.9506,39.2527,-83.6979,-254385.9974,141382.5781,Nov,0,
Ixodes pacificus,-122.52504,38.82821,-83.69683,-218961.9562,93160.69751,Nov,0,
Ixodes pacificus,-122.99986,39.30372,-83.69614,-258452.1866,147182.9952,Nov,0,
Ixodes pacificus,-122.588222,38.923417,-83.664805,-224150.6925,103886.7106,Nov,0,
Ixodes pacificus,-117.79166,34.20833,-83.58333,203461.4311,-420686.7365,Nov,0,
Ixodes pacificus,-117.79166,34.20833,-83.58333,203461.4311,-420686.7365,Nov,1,
Ixodes pacificus,-117.79166,34.20833,-83.58333,203461.4311,-420686.7365,Nov,1,
Ixodes pacificus,-117.79166,34.20833,-83.58333,203461.4311,-420686.7365,Nov,1,
Ixodes pacificus,-117.775,34.225,-83.55,204952.6797,-418801.8496,Nov,0,
Ixodes pacificus,-117.775,34.225,-83.55,204952.6797,-418801.8496,Nov,1,
Ixodes pacificus,-117.775,34.225,-83.55,204952.6797,-418801.8496,Nov,1,
Ixodes pacificus,-117.775,34.225,-83.55,204952.6797,-418801.8496,Nov,1,
Ixodes pacificus,-117.69166,34.15833,-83.53333,212807.9651,-426012.8537,Nov,0,
Ixodes pacificus,-117.69166,34.15833,-83.53333,212807.9651,-426012.8537,Nov,1,
Ixodes pacificus,-117.69166,34.15833,-83.53333,212807.9651,-426012.8537,Nov,1,
Ixodes pacificus,-117.69166,34.15833,-83.53333,212807.9651,-426012.8537,Nov,1,
Ixodes pacificus,-117.66666,34.16666,-83.5,215089.5205,-425032.5681,Nov,0,
Ixodes pacificus,-117.66666,34.16666,-83.5,215089.5205,-425032.5681,Nov,1,
Ixodes pacificus,-117.66666,34.16666,-83.5,215089.5205,-425032.5681,Nov,1,
Ixodes pacificus,-117.66666,34.16666,-83.5,215089.5205,-425032.5681,Nov,1,
Ixodes pacificus,-122.93997,39.44165,-83.49832,-252818.7946,162341.8243,Nov,0,
Ixodes pacificus,-122.93997,39.44165,-83.49832,-252818.7946,162341.8243,Nov,1,
Ixodes pacificus,-122.92914,39.43795,-83.49119,-251900.4768,161902.0352,Nov,0,
Ixodes pacificus,-122.92914,39.43795,-83.49119,-251900.4768,161902.0352,Nov,1,
Ixodes pacificus,-123.248,39.793,-83.455,-277960.4901,202223.0229,Nov,0,
Ixodes pacificus,-123.6117,40.1763,-83.4354,-307449.7082,245898.1587,Nov,0,
Ixodes pacificus,-122.2428,38.8298,-83.413,-194487.7136,92721.96038,Nov,0,
Ixodes pacificus,-122.2428,38.8298,-83.413,-194487.7136,92721.96038,Nov,1,
Ixodes pacificus,-122.2428,38.8298,-83.413,-194487.7136,92721.96038,Nov,1,
Ixodes pacificus,-122.2428,38.8298,-83.413,-194487.7136,92721.96038,Nov,1,
Ixodes pacificus,-122.2428,38.8298,-83.413,-194487.7136,92721.96038,Nov,1,
Ixodes pacificus,-122.3249,38.9147,-83.4102,-201374.3943,102327.227,Nov,0,
Ixodes pacificus,-117.46526,34.22377,-83.24149,233481.0401,-418222.0931,Nov,0,
Ixodes pacificus,-122.4074,39.2428,-83.1646,-207592.935,138959.3374,Nov,0,
Ixodes pacificus,-116.9774,33.9294,-83.048,279445.6885,-449543.4187,Nov,0,
Ixodes pacificus,-116.69,33.649,-83.041,307091.3721,-479732.2649,Nov,0,
Ixodes pacificus,-116.911,34.244,-82.667,284445.4568,-414464.6202,Nov,0,
Ixodes pacificus,-121.1871,38.6493,-82.5378,-103198.7171,71004.24488,Nov,0,
Ixodes pacificus,-121.1871,38.6493,-82.5378,-103198.7171,71004.24488,Nov,1,
Ixodes pacificus,-121.1871,38.6493,-82.5378,-103198.7171,71004.24488,Nov,1,
Ixodes pacificus,-119.9611,37.5001,-82.461,3435.383613,-57391.1915,Nov,0,
