Month,background,longitude,latitude
May,background,-161563.5739,42138.38276
May,background,43617.5149,39965.17142
May,background,-112803.4123,37917.19614
May,background,-112655.1334,37515.65933
May,background,-8227.76666,36630.71286
May,background,70262.87112,35935.24978
May,background,-223986.7132,36190.84318
May,background,46866.83477,36225.81245
May,background,12165.1672,35881.01135
May,background,-108983.0569,33811.14259
May,background,70532.40297,32295.677
May,background,11009.42394,29824.63061
May,background,-153298.7148,29193.87258
May,background,4017.438984,27874.81848
May,background,-167085.8116,26732.38664
May,background,-19097.24148,26225.93987
May,background,-60248.05364,25534.71823
May,background,-218507.5901,24198.26801
May,background,69196.65063,23723.31302
May,background,-121580.1481,23070.60227
May,background,-93805.95586,20239.54494
May,background,-153623.6446,17529.40465
May,background,80400.10375,15924.09177
May,background,-45192.58009,14363.29523
May,background,-11989.44424,14242.15201
May,background,-123829.863,13707.59029
May,background,60441.78165,14004.23979
May,background,-186365.2717,12701.61933
May,background,49670.43143,11910.9244
May,background,-258223.5872,11410.49771
May,background,-42788.96321,9961.770386
May,background,-147209.9982,9625.861962
May,background,-46605.00004,9502.631271
May,background,-129690.1661,8540.605787
May,background,-115576.444,8620.913312
May,background,62039.1284,7329.313066
May,background,-7260.277882,6742.60102
May,background,-83197.904,6195.665459
May,background,71607.57399,3510.940667
May,background,-178030.4011,2998.895091
May,background,31981.17474,1858.628481
May,background,-174553.627,1687.499598
May,background,-200215.8489,614.0657657
May,background,64063.68546,-116.6527185
May,background,85182.4807,-907.7327129
May,background,-26554.50437,-1157.433651
May,background,82363.21542,-724.7619529
May,background,124472.0388,-1256.410971
May,background,-67660.49488,-2862.329946
May,background,41937.69378,-4834.770054
May,background,52955.17928,-7273.902235
May,background,-167797.5593,-7144.075019
May,background,-127058.2062,-9350.77205
May,background,-225642.2927,-11475.82401
May,background,-5775.611578,-12983.74273
May,background,-169824.667,-12755.78119
May,background,-201931.089,-13228.13805
May,background,-76813.12758,-14805.87463
May,background,-126682.5627,-14796.84519
May,background,61426.35473,-15312.93973
May,background,5279.054059,-17008.01058
May,background,-1405.175211,-17844.60944
May,background,143658.925,-18870.13171
May,background,-107841.8322,-21673.16538
May,background,-43720.94613,-21995.63617
May,background,-162090.0151,-22146.39153
May,background,33283.34731,-22925.51088
May,background,-11980.55608,-23081.6741
May,background,141052.8484,-23900.46711
May,background,-74347.20416,-24044.06045
May,background,-213716.3001,-26037.13396
May,background,-27257.03899,-26343.81985
May,background,-209067.1978,-30630.93765
May,background,-154438.5239,-31412.86498
May,background,-29088.97855,-31670.09017
May,background,118259.9297,-31480.5531
May,background,56910.98634,-32164.76601
May,background,-29387.70439,-32749.02587
May,background,82876.21617,-33842.99944
May,background,-105662.4328,-35526.69374
May,background,17580.18336,-35672.37101
May,background,33741.18752,-36327.62534
May,background,-56340.92224,-37024.53303
May,background,139464.5674,-37194.45372
May,background,8072.480425,-37700.33449
May,background,43815.7589,-38130.48874
May,background,32435.75129,-38745.4077
May,background,-50374.97221,-39394.20035
May,background,-173860.1589,-39930.17489
May,background,-121047.3865,-41191.47197
May,background,-113028.5727,-44429.08471
May,background,-65286.22863,-45441.26994
May,background,-2161.779372,-45875.66925
May,background,19793.6533,-46033.45688
May,background,-180348.8964,-46443.87751
May,background,-178420.0112,-46543.48839
May,background,111728.3496,-46496.75238
May,background,-6795.3196,-47424.81581
May,background,109690.5397,-47817.0681
May,background,-33557.26031,-48514.22106
May,background,155022.6165,-48585.69747
May,background,-47852.53531,-48945.91302
May,background,-62015.93605,-49012.38976
May,background,-81121.31502,-49019.03894
May,background,-172075.8268,-51049.70768
May,background,-160698.8289,-51570.26774
May,background,-96615.42646,-51683.39999
May,background,73922.69469,-52324.62559
May,background,94960.73023,-54158.92748
May,background,68255.12816,-57461.29897
May,background,-88556.94657,-57374.1719
May,background,18101.5602,-58064.18784
May,background,91113.98682,-58745.57971
May,background,-95136.29281,-58731.46263
May,background,-38922.57604,-58415.63328
May,background,111330.0587,-59096.85421
May,background,9116.684437,-59185.21452
May,background,-111143.374,-61867.95329
May,background,65133.91777,-62743.99716
May,background,39557.6263,-63272.71561
May,background,-91760.77461,-63838.25233
May,background,68152.76639,-64953.14973
May,background,142804.1948,-66664.03843
May,background,-113058.9921,-67895.03175
May,background,-112576.3637,-67960.00419
May,background,-125117.3451,-68352.55764
May,background,-141955.7322,-68897.00286
May,background,70277.91853,-69746.47926
May,background,182063.4962,-69867.28248
May,background,-43607.01899,-70648.91589
May,background,-191827.1317,-70749.07696
May,background,-142739.0532,-70450.08863
May,background,-82947.39481,-70696.07006
May,background,161908.6373,-71525.73568
May,background,-110626.0633,-71536.70006
May,background,-7351.446494,-72147.71046
May,background,148523.7186,-73225.98361
May,background,-161743.1,-73289.20554
May,background,-140166.6872,-73941.42611
May,background,15904.16368,-73761.67561
May,background,94798.28415,-74724.24212
May,background,94841.46538,-75458.20105
May,background,-163860.0289,-75719.38041
May,background,-156472.9662,-75613.96802
May,background,110873.0635,-76361.65645
May,background,-162582.8317,-78398.81216
May,background,101571.9538,-80567.76957
May,background,-117157.5897,-80739.61731
May,background,155404.9626,-82875.87268
May,background,-67261.23884,-82836.62302
May,background,-77029.06651,-83675.65876
May,background,133229.5874,-83959.45258
May,background,43087.97859,-83862.59366
May,background,-213013.3515,-85110.25998
May,background,-182159.1383,-85240.78877
May,background,15086.02274,-87399.53099
May,background,39485.63514,-88861.77718
May,background,-61702.52322,-89060.60618
May,background,-140170.4603,-90202.33591
May,background,44017.8406,-90165.38116
May,background,-184125.1863,-90719.94781
May,background,-98909.70015,-91966.98595
May,background,-25143.06217,-92063.89098
May,background,206599.4717,-93649.14136
May,background,39508.48283,-94283.55224
May,background,-71788.03394,-94288.94075
May,background,-8118.865364,-93950.9149
May,background,121430.6291,-94343.11583
May,background,226551.0722,-95342.74065
May,background,147574.9339,-95271.30359
May,background,-197846.5813,-95841.3041
May,background,-205914.3615,-96685.97635
May,background,-35240.19861,-96890.57088
May,background,-138550.4746,-97775.59492
May,background,107164.0314,-98187.01732
May,background,-104091.8802,-100203.04
May,background,205065.2837,-100696.2113
May,background,-119015.4221,-100677.6624
May,background,-4316.233399,-100661.6221
May,background,-155409.3805,-101600.56
May,background,-41692.45693,-102465.5833
May,background,41297.59786,-103076.6207
May,background,-55904.25461,-103168.5756
May,background,-19321.85982,-104412.8047
May,background,26050.55023,-104584.832
May,background,-182992.3121,-105247.0727
May,background,-74440.78988,-106126.1732
May,background,-46304.08058,-106661.5582
May,background,52455.3345,-107160.1254
May,background,-90377.6945,-106880.4725
May,background,17777.44216,-109941.4841
May,background,-52033.90575,-109783.9205
May,background,-52654.8342,-112542.0804
May,background,85244.96087,-113105.509
May,background,99536.43644,-114825.649
May,background,125976.8382,-115756.6649
May,background,-82778.01737,-118296.9072
May,background,-70534.57117,-118653.7998
May,background,249229.9228,-119742.1601
May,background,180320.6292,-122243.4893
May,background,-61884.96098,-123417.2302
May,background,9416.4939,-124019.4664
May,background,252103.0268,-124409.9827
May,background,170790.588,-124868.8737
May,background,-85496.31096,-126015.6445
May,background,194802.1246,-127127.4361
May,background,-147239.9558,-127426.901
May,background,177977.2828,-127991.2016
May,background,-99694.42421,-128906.0355
May,background,-149629.8087,-129773.4338
May,background,16264.64182,-130514.4354
May,background,65997.65086,-130678.1416
May,background,261742.2864,-130910.903
May,background,92311.50265,-131351.7759
May,background,156780.7026,-132077.7587
May,background,40911.24739,-131930.9144
May,background,-157440.3543,-132807.8263
May,background,209398.4337,-133876.0532
